,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
1352,2022-08-22 10:27:26+00:00,https://twitter.com/Patrick29098107/status/1561661313570508800,Patrick29098107,Twitter for Android,,"Waah, Raila after every 5 election says, kata simu kata simu tuko site as he heads to Supreme Court.
Someone to advise mzee that elections are won at the ballot, not by gimmicks and sideshows

Like and retweet as we follow each other
#Waah, #Raila #Scok #Form34A #Milimani https://t.co/cqUVSXUAMV",2,2,0,0
1353,2022-08-22 10:20:03+00:00,https://twitter.com/TipstersKenya/status/1561659455732912129,TipstersKenya,Twitter Web App,Kenya,"#Betika 200Million Grand Jackpot Predictions 28th August 2022 – Tips Central 

Link: https://t.co/sZhopDn1lA

Milimani Law Courts | Supreme Court of #Kenya | #IEBC | Orengo | #Muran'ga | #Murkomen | Forms 34A | #Azimio | Mombasa | Waah | Raila Odinga | #KenyaDecides2022",1,0,0,0
1354,2022-08-22 10:12:31+00:00,https://twitter.com/BabuKijana_/status/1561657561509683200,BabuKijana_,Twitter for Android,,"#Raila leads Azimio team to file the supreme court election petition. 
#supremecourtofkenya #IEBC #Ruto https://t.co/3pwnIqvm8j",3,1,0,0
1355,2022-08-22 10:12:25+00:00,https://twitter.com/Robaa82/status/1561657535890956290,Robaa82,Twitter for Android,Kenya,"For Clueless #Azimio puppets 
This statement says 
The transparency and variability of this Election were the Best in continental Africa https://t.co/ROMoL8QiZ7",4,2,0,0
1356,2022-08-22 10:03:48+00:00,https://twitter.com/chrisotee/status/1561655369759223809,chrisotee,Twitter for iPhone,Worldwide,"@EAukot I said it, this petition was going to be filthy! I also told #Azimio cows repeatedly NOBODY CAN SAVE THEM!",0,0,0,0
1357,2022-08-22 10:02:50+00:00,https://twitter.com/chrisotee/status/1561655125021560832,chrisotee,Twitter for iPhone,Worldwide,@ahmednasirlaw I said it! It is a filthy petition! OMG! So @WilliamsRuto the president elect won this election hands down! #Azimio cows are just the best in building their own BS! Nobody can save these people!,0,0,0,0
1358,2022-08-22 09:45:51+00:00,https://twitter.com/RuthNesoba/status/1561650849121804289,RuthNesoba,Twitter for iPhone,Nairobi,Scenes when the #Azimio team arrived at the #SupremeCourt https://t.co/UleVm5TCWx,2,1,0,0
1359,2022-08-22 09:40:43+00:00,https://twitter.com/Smulesrm/status/1561649558349910017,Smulesrm,Twitter for iPhone,,@Kenyans #Raila’s archaic strategies of trying to cajole public perception….. he fails to realize that most #kenyans  are tired of the #Uhuru dream.,1,0,0,0
1360,2022-08-22 09:34:51+00:00,https://twitter.com/BrightKenyaNews/status/1561648082718265344,BrightKenyaNews,Twitter Web App,Nairobi Kenya,"Azimio la Umoja party has finally filed an online petition seeking to overturn the president-elect, William Ruto after IEBC chairman, Wafula Chebukati declared him as the winner in the August 9, general elections.
https://t.co/6vMjJegKVi
#azimiograndfinale #Raila #SupremeCourt",0,0,0,0
1361,2022-08-22 09:29:53+00:00,https://twitter.com/Mcmug0/status/1561646833902010368,Mcmug0,Twitter Web App,"Embu, Kenya","Ati that dude for election - man Chebu ako solo?

Supreme court #SCOK #Azimio #UDA #KenyaKwanza",0,0,0,0
1362,2022-08-22 09:24:56+00:00,https://twitter.com/JenarJuliet/status/1561645586574708737,JenarJuliet,Twitter for Android,Kenya,"The people of Eldoret have given shollei a new name 'CHEMUREN""
she is a reql warrior she was giving azimio sleepless night in bomas,🙌🙌🔥🔥🙌🔥🔥 #Supreme Court #shollei #NoVisa4Raisi #prof guliye #oparanya #fred ngatia #kabando #kibra #mombasa #KameneAndObinna #azimio la umoja https://t.co/RlJoYHjfmQ",29,7,0,3
1363,2022-08-22 09:17:45+00:00,https://twitter.com/OoroGeorge/status/1561643777043079168,OoroGeorge,Twitter Web App,"Kisumu, Kenya",Just Because Your Light Flickers Does Not Mean It’s About To Go Out. #BlueNation #AZIMIO Still hopeful of a @RailaOdinga presidency. It is coming home. #SupremeCourt #BabaThe5th #babanamartha @MarthaKarua,1,0,0,0
1364,2022-08-22 09:04:14+00:00,https://twitter.com/TheManga_Me/status/1561640375625961472,TheManga_Me,Twitter for Android,"Nairobi,Kenya",So Chebukati was right when he said the 4 Losers wanted to force a re-run? #KenyaDecides2022 #AZIMIO #SupremeCourt,0,0,0,1
1365,2022-08-22 09:03:55+00:00,https://twitter.com/_catherine_john/status/1561640297255370752,_catherine_john,Twitter for Android,,"@AtwoliDza https://t.co/KuYzQiEFy9

#atwoli
#azimio https://t.co/3yH3GpAq40",0,0,0,0
1366,2022-08-22 09:01:33+00:00,https://twitter.com/_catherine_john/status/1561639703593590784,_catherine_john,Twitter for Android,,"@AtwoliDza https://t.co/KuYzQiEFy9

#atwoli
#azimio",0,0,0,0
1367,2022-08-22 08:55:08+00:00,https://twitter.com/tonimugo/status/1561638087352000515,tonimugo,Twitter for iPhone,,#SupremeCourt #scok #AZIMIO #Petition @denismaina_ @GideonNgumbau https://t.co/gXBNs51yaC,0,0,0,1
1368,2022-08-22 08:48:54+00:00,https://twitter.com/Musymo/status/1561636520393641986,Musymo,Twitter for Android,,"2022.... We replace #Wetangula with Karua, Kalonzo and Uhuru #SupremeCourt #Azimio https://t.co/wUQ5mNI41M",1,1,0,0
1369,2022-08-22 08:48:48+00:00,https://twitter.com/OliverAswani1/status/1561636492807643136,OliverAswani1,Twitter Web App,,I just published Changing Kenya’s Ag Narrative https://t.co/a2ep3CY4fJ @Nasiali_N @KTDAFoundation @EzekielMutua @TabithaKaranja @oniondoctorLTD @NekesahT @ephraimnjegafan #Orengo #supremecourtofkenya #RailaOdinga #AZIMIO @CalebKaruga @kilimoKE @Kenya_Agron @lucee_oma,4,2,1,0
1370,2022-08-22 08:44:39+00:00,https://twitter.com/ashnaamm/status/1561635448748998657,ashnaamm,Twitter for iPhone,"Nairobi, Kenya","Nelson Havi about to hit ""Supreme"" Court!

#supremecourt #IEBC #azimio #uda https://t.co/gJHuAiVWOf",6,0,0,0
1371,2022-08-22 08:37:42+00:00,https://twitter.com/quotes_swahili/status/1561633699707379713,quotes_swahili,Twitter for Android,East Africa,"""Wakati mwingine tunajaribiwa sio kuonyesha udhaifu wetu, lakini kugundua uwezo wetu ulipo.""

#Tanzania #kenya #raila #ruto",3,0,0,0
1372,2022-08-22 08:31:35+00:00,https://twitter.com/TipstersKenya/status/1561632159420620800,TipstersKenya,Twitter Web App,Kenya,"#Odibets Laki Tatu Daily Jackpot Predictions 22nd August 2022 

Link: https://t.co/HebOqeD0tV

#IEBC Commissioners | Supreme Court Of #Kenya | #Azimio | #KenyasChoice2022 | #BoycottCNN | James Orengo | #NikujaribuTu",2,0,0,0
1373,2022-08-22 08:16:23+00:00,https://twitter.com/24NewsAlertke/status/1561628335561707520,24NewsAlertke,Twitter Web App,"Nairobi, Kenya",HEAVY PRESENCE OF GSU OFFICERS DISPERSING AZIMIO SUPPORTERS OUTSIDE MILI... https://t.co/1548gXDsuW via @YouTube Fred Ngatia Supreme Court of Kenya Orengo IEBC Commissioners #raila Ugandans #kasarani #nikujaribu #NikujaribuTu #Kibra Rongai #kenyattas Eastleigh #KameneAndObinna,1,0,0,0
1374,2022-08-22 08:16:06+00:00,https://twitter.com/BrightKenyaNews/status/1561628264082411520,BrightKenyaNews,Twitter Web App,Nairobi Kenya,"'Chebukati must go"" Azimio la Umoja die-hard fan protests and laments over Azimio's monthly stipend pledge of Ksh.6000 
@citizentvkenya 
#Orengo #SupremeCourtofKenya #NoVisa4Raisi #IEBCCommissioners #FredNgatia #KameneAndObinna #Rongai #Forms34A #Oparanya #WhatGod #MUNLIV #Azimio https://t.co/RVkrA4Ioa9",5,1,0,0
1375,2022-08-22 08:01:15+00:00,https://twitter.com/DjNeevy_254/status/1561624526810742789,DjNeevy_254,Twitter for Android,"Nairobi, Kenya","DJ Controllers for sale at Neevy Entertainment Music Shop. 0719670370

#HouseoftheDragon #azimio fred ngatia orengo https://t.co/1hECxSE2by",1,1,0,0
1376,2022-08-22 07:59:12+00:00,https://twitter.com/24NewsAlertke/status/1561624012480028673,24NewsAlertke,Twitter Web App,"Nairobi, Kenya",RAILA COMMITTED ELECTORAL OFFENCES FROM HERE TO TIMBUKTU THE COURT CANNO... https://t.co/mbxGyuim5Y via @YouTube Fred Ngatia Supreme Court of Kenya Orengo IEBC Commissioners #raila Ugandans #kasarani #nikujaribu #NikujaribuTu #Kibra Rongai #kenyattas Eastleigh Cheburuto #chebukat,2,0,0,0
1377,2022-08-22 07:55:00+00:00,https://twitter.com/KingSiraj10/status/1561622954097664001,KingSiraj10,Twitter for Android,"Mumias, Kenya","What is best way to avoid crisis, war in face of Supreme Court of Kenya petition by Raila Odinga vs Dr. William Samoei Ruto? 

#Azimio #KenyaKwanza",2,0,0,0
1378,2022-08-22 07:51:56+00:00,https://twitter.com/obcpressonline/status/1561622180466663425,obcpressonline,Twitter Web App,Horn of Africa,"Raila Odinga, Azimio-One Kenya coalition leader, will challenge the results of this month's presidential election in the country's Supreme Court on Monday, August 22, 2022.
#KenyaDecides2022 #kenyaelections2022 #KenyaElections #AZIMIO #Kenya #KenyasChoice2022 https://t.co/gS2IGhA34e",2,0,0,0
1379,2022-08-22 07:48:19+00:00,https://twitter.com/OhkElvis/status/1561621271900786688,OhkElvis,Twitter for Android,,"Hii Kenya kama watu hawajaenda Supreme Court after Presidential declaration then that's not an election 😂😂😂 We're used to it and we love it. Protect the CULTURE!!!😂😂😂
#raila #ruto #Itumbi #IEBC #chebukati #jamesorengo #SupremeCourt #ngatia",2,0,0,0
1380,2022-08-22 07:41:31+00:00,https://twitter.com/obegimalack/status/1561619562424057859,obegimalack,Twitter Web App,"Nairobi, Kenya","Azimio la Umoja legal team has already filed online copy of the presidential petition against President Elect Ruto at the Supreme Court, physical copy would be filed before the 2pm deadline.
#Ruto
#Raila 
#SupremeCourt
#MondayMotivation https://t.co/LXH5d1dDbE",2,1,0,0
1381,2022-08-22 07:39:44+00:00,https://twitter.com/MlleCsn/status/1561619111565746177,MlleCsn,Twitter for Android,Nairobi,#Kenya Les avocats du parti Azimio de Raila Odinga ont déjà envoyé leur recours auprès de la Cour Suprême en ligne. Ils doivent l'apporter avant 14h en version papier #AZIMIO #KenyaDecides2022,1,1,0,0
1382,2022-08-22 07:39:29+00:00,https://twitter.com/wairimu_wendy/status/1561619051348197376,wairimu_wendy,Twitter for Android,"Nairobi, Kenya",The supreme battle @citizentvkenya ft Amos wangu #AZIMIO,1,0,0,0
1383,2022-08-22 07:38:05+00:00,https://twitter.com/jambocouture/status/1561618697688850432,jambocouture,Twitter Web App,nairobi,#raila #chebukati  #cheburuto  in my  local pub hivi ndio kumeandikwa kwa wall https://t.co/rT9mju5b6y,1,1,0,0
1384,2022-08-22 07:21:28+00:00,https://twitter.com/SonkoNews/status/1561614516433068032,SonkoNews,Blog2Social APP,"Nairobi, Kenya","Raila Odinga has moved tothe Supreme Court to  #RAILA #SupremeCourt

https://t.co/dlPpqlhfOB",0,0,0,0
1385,2022-08-22 07:15:06+00:00,https://twitter.com/EremonDaniel/status/1561612912619290624,EremonDaniel,Twitter for Android,,"President Kenyatta was looking to see how the war is going on in Kenya but fail, Kenyatta was looking to see if #Ruto will not win #2022election but fail,Today is looking to see if #Raila will be declared by the supreme Court as the 5th but is impossible..",4,0,0,0
1386,2022-08-22 07:12:27+00:00,https://twitter.com/24NewsAlertke/status/1561612247713333248,24NewsAlertke,Twitter Web App,"Nairobi, Kenya",SHOLLEI CLARIFIES WHY SHE WAS SEEN CARRYING A BAG AT THE BOMAS https://t.co/5eMkXT3NXS via @YouTube Fred Ngatia Supreme Court of Kenya Orengo IEBC Commissioners #raila Ugandans #kasarani #nikujaribu #NikujaribuTu #Kibra Rongai #kenyattas Eastleigh Cheburuto #chebukati #Kibra,3,0,0,0
1387,2022-08-22 07:12:14+00:00,https://twitter.com/herr_biomdo/status/1561612191983345666,herr_biomdo,Twitter Web App,Nairobi,#Azimio mujahideen at work again 😆😆 https://t.co/wqDOtqtxeT,0,0,0,0
1388,2022-08-22 07:09:21+00:00,https://twitter.com/jmwasela/status/1561611464246452225,jmwasela,Twitter for iPhone,,"Okongo OMOGENI
Makau MUTUA
James ORENGO 
Pheroze NOWROJEE
Amollo OTIENDE 
Mutula KILONZO JNR
Tom OJIENDA 
Gitobu IMANYARA
Julie SOWETO 
Paul MWANGI

#SupremeCourt #Azimio",1,0,0,0
1389,2022-08-22 07:09:15+00:00,https://twitter.com/George_Ndetch/status/1561611439810510849,George_Ndetch,Twitter for Android,"Nairobi, Kenya","Should he accept and move on? Its not about Raila, but about the millions of voters who believe his leadership. If #Azimio believes irregularities and illegalities were committed, they have every right to move to the Supreme Court,. Petitioning is part of the electoral process. https://t.co/BNv0m5d2W9",5,0,0,0
1390,2022-08-22 07:04:02+00:00,https://twitter.com/24NewsAlertke/status/1561610129069543426,24NewsAlertke,Twitter Web App,"Nairobi, Kenya",MADAM SHOLLEI BOSS RUTHLESSY TEARS INTO RAILA'S BOMAS TEAM!! POOR RAILA ... https://t.co/CouQKeHlWF via @YouTube Fred Ngatia Supreme Court of Kenya Orengo IEBC Commissioners #raila Ugandans #kasarani #nikujaribu #NikujaribuTu #Kibra Rongai #kenyattas Eastleigh #chebukati,1,0,0,0
1391,2022-08-22 06:39:52+00:00,https://twitter.com/hon_mumboi/status/1561604044719792129,hon_mumboi,Twitter for Android,,"This daughter of Mumbi 🥰
She's hardworking
She's loving
She's intelligent
She's caring
The Apple of #Azimio family, an inspiration to we the young people.
Happy birthday our darling @SABINACHEGE 
Have a fruitful birthday, though our victory was challenged but it's coming home! https://t.co/LSVZO0pwZC",0,0,0,0
1392,2022-08-22 06:37:53+00:00,https://twitter.com/24NewsAlertke/status/1561603548172926978,24NewsAlertke,Twitter Web App,"Nairobi, Kenya",CHEBUKATI'S TENURE IN OFFICE MARRED WITH WARS AND IN FIGHTS RENDERING TH... https://t.co/rjb348Pvck via @YouTube Fred Ngatia Supreme Court of Kenya Orengo IEBC Commissioners #raila Ugandans #kasarani #nikujaribu #NikujaribuTu #Kibra Rongai #kenyattas Eastleigh #KameneAndObina,1,0,0,0
1393,2022-08-22 06:36:58+00:00,https://twitter.com/AquantamGroup/status/1561603315783303170,AquantamGroup,Twitter Web App,Nairobi,"Well maintained Bedsitters available for rent in Ruiru | Kes 6,000 per month
Call us 0700224455/ 0711224455 for any inquiry.

Location:
Ruiru-Kwa Kairu Ruiru-near KU Ruiru Campus
#Fredngatia #Kasarani #Orengo #Raila #supremecourtofkenya #Eastleigh #IEBCCommissioners #NoVisaRaisi https://t.co/hIETVPAlno",1,0,0,0
1394,2022-08-22 06:23:08+00:00,https://twitter.com/denno_simply254/status/1561599835928727552,denno_simply254,Twitter for Android,"Nairobi, Kenya",No machine cleans room faster than a guy expecting a girl😂😂 #azimio,9,1,0,0
1395,2022-08-22 06:00:05+00:00,https://twitter.com/MumboKarani/status/1561594034665275392,MumboKarani,Twitter for Android,"Mombasa, Kenya","*Ahmednasir Abdullahi (Grand Mullar)* has officially declined the invitation to represent *Ruto.* Things are very thick for lawyers trying to defend impunity. He has sensed Ruto's defeat in Supreme Court and does not want to be associated with hornbills.
It's coming home,#Azimio",104,12,0,3
1396,2022-08-22 05:54:45+00:00,https://twitter.com/seth_adams_waf/status/1561592694283067392,seth_adams_waf,Twitter for Android,"Webuye, Kenya","Good morning

""Touch not the anointed one.""

Future reference.

#Raila
#SupremeCourt",1,0,0,0
1397,2022-08-22 05:45:14+00:00,https://twitter.com/Thejolof/status/1561590295434870785,Thejolof,Twitter for iPhone,,"Consistently trying to force-feed the corrupt narcissist, certified blackmarket cornman #Raila to Kenyans!.

Why is it always has to be about himself (Raila), and only himself against the very existence and well-being of #Kenya|ans?

What’s the occasion?👀 https://t.co/P1EVvfvLzl",0,0,0,0
1398,2022-08-22 05:31:17+00:00,https://twitter.com/albert_mwamburi/status/1561586788489220097,albert_mwamburi,Twitter Web App,"Coastal Strip, Kenya","At the time, Maraga and the other Supreme Court Justices provided temporary reprieve to NASA faithful. We lauded them for an unprecedented ruling that went against a sitting President. #Uhuru #Ruto #Raila https://t.co/fqLZdFY1hw",0,0,0,0
1399,2022-08-22 05:24:27+00:00,https://twitter.com/albert_mwamburi/status/1561585067239022592,albert_mwamburi,Twitter Web App,"Coastal Strip, Kenya","Some parallels from that time...
#Raila https://t.co/ZZ55NC9Msz",0,0,0,0
1400,2022-08-22 05:20:03+00:00,https://twitter.com/Arsenal18931/status/1561583960123092994,Arsenal18931,Twitter for iPhone,,Are you dying or WTF is happening with you? Who are you? Ulikula hirisi ya #Raila? #Azimio? https://t.co/oqBqUWAf7V,0,0,0,0
1401,2022-08-22 04:13:06+00:00,https://twitter.com/MutsBaba/status/1561567111599775744,MutsBaba,Twitter for Android,,@JaneFKyalo Justice shall prevail today let's just wait we are taking it home #Azimio la umoja,0,0,0,0
1402,2022-08-22 04:13:01+00:00,https://twitter.com/chrisotee/status/1561567089189523458,chrisotee,Twitter for iPhone,Worldwide,"@StandardKenya If I was #Azimio I would be very worried why @WChebukati never blinked at the height of their subversion! This man was ready for you ages before you began plotting to subvert the will of the people! He even said it, the question of my votes were stolen should not arise! Be Very!",0,0,0,0
1403,2022-08-22 03:55:35+00:00,https://twitter.com/gordon_oyugi/status/1561562704170532869,gordon_oyugi,Twitter for Android,"Nairobi, Kenya",@ntvkenya @zeynabIsmail @JoeAsali see him again. Fighting hard to sow seeds of discord in #Azimio,0,0,0,0
1404,2022-08-22 03:09:04+00:00,https://twitter.com/KamwiguMoses/status/1561550997557837827,KamwiguMoses,Twitter Web App,"Runyenjes, Vaggeryd Kommun Swe","Good morning  #Kibra and all Azimio one Kenya fanatics. Today is the day ""Supreme Court of Kenya"" will sow the seed of discord or align Kenya Justice. We remain steadfast to our call as #Azimio . Blessed week ahead!!!😊",8,1,0,1
